File Size(MB),Number of segment,c distribution,delta,Theoretical redundancy,Actual redundancy,reed solomon,GC content per strand,Number of backtrack,Total DNA sequence,Theoretical DNA sequence,Average degree,Single degree droplets,Sequence discarded,Decoded status,decoding cross checked,Insertion percentage,Mutation Percentage,deletion percentage,strand deletion percentage,Total mutation,Total deletion,Total Insertion,Total Strand deletion,Error concentrated in start and end,Encoding time,Decoding time,Information density (bits/nt),Total affected sequence for insertion error, total affected sequence for deletion error,Total affected sequence for mutation error,Percentage of affected sequence for insertion error, Percentage of affected sequence for mutation error, percentage of affected sequence for deletion error,Sequence affected by all kinds of error,Percentage of sequence affected by all kinds of error
27.5,1802240,0.025,0.001,0.1,10.85,2,0.0,114541000,1997848,1982465,0.0,764,229082,1,1,0.0044444444444444444,0.017777777777777778,0.013333333333333332,0,35517,26637,8879,0,0,1958.3052985668182,518.5902462005615,0.8747545692498462,8860,26448,35228,0.44,1.76,1.32,69821,3.49
27.5,1802240,0.025,0.001,0.1,10.85,2,0.0,114541000,1997848,1982465,0.0,764,229082,1,1,0.0044444444444444444,0.008888888888888889,0.03111111111111111,0,17758,62155,8879,0,0,1958.3052985668182,510.79635214805603,0.8747545692498462,8864,61209,17679,0.44,0.88,3.06,86885,4.35
27.5,1802240,0.025,0.001,0.1,10.85,2,0.0,114541000,1997848,1982465,0.0,764,229082,1,1,0.03111111111111111,0.008888888888888889,0.017777777777777778,0,17758,35517,62155,0,0,1958.3052985668182,511.87687039375305,0.8747545692498462,61169,35192,17668,3.06,0.88,1.76,112049,5.61
27.5,1802240,0.025,0.001,0.1,10.85,2,0.0,114541000,1997848,1982465,0.0,764,229082,1,1,0.013333333333333332,0.026666666666666665,0.008888888888888889,0,53275,17758,26637,0,1,1958.3052985668182,516.5965662002563,0.8747545692498462,26485,17675,52555,1.33,2.63,0.88,95294,4.77
27.5,1802240,0.025,0.001,0.1,10.85,2,0.0,114541000,1997848,1982465,0.0,764,229082,1,1,0.013333333333333332,0.0044444444444444444,0.026666666666666665,0,8879,53275,26637,0,0,1958.3052985668182,516.6311514377594,0.8747545692498462,26463,52597,8857,1.32,0.44,2.63,86920,4.35
27.5,1802240,0.025,0.001,0.1,10.85,2,0.0,114541000,1997848,1982465,0.0,764,229082,1,1,0.008888888888888889,0.013333333333333332,0.04,0,26637,79913,17758,0,0,1958.3052985668182,513.4200689792633,0.8747545692498462,17681,78408,26453,0.89,1.32,3.92,120563,6.03
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0,0,0,0,0,0,0,0,1,2021.7567331790924,533.4196183681488,0.874765561687523,0,0,0,0.0,0.0,0.0,0,0.0
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.035555555555555556,0.026666666666666665,0.04,0,55212,82818,73616,0,1,2021.7567331790924,526.878123998642,0.874765561687523,72323,81216,54489,3.49,2.63,3.92,201228,9.72
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.0044444444444444444,0.035555555555555556,0.04,0,73616,82818,9202,0,1,2021.7567331790924,537.6519160270691,0.874765561687523,9178,81146,72323,0.44,3.49,3.92,159089,7.68
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.013333333333333332,0.022222222222222223,0.0,0,46010,0,27606,0,1,2021.7567331790924,526.799866437912,0.874765561687523,27437,0,45505,1.33,2.2,0.0,72324,3.49
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.03111111111111111,0.03111111111111111,0.008888888888888889,0,64414,18404,64414,0,1,2021.7567331790924,531.5579943656921,0.874765561687523,63393,18342,63440,3.06,3.06,0.89,142080,6.86
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.017777777777777778,0.0,0.04,0,0,82818,36808,0,1,2021.7567331790924,515.9865803718567,0.874765561687523,36485,81222,0,1.76,0.0,3.92,116298,5.62
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.0,0.0,0.013333333333333332,0,0,27606,0,0,1,2021.7567331790924,517.5085823535919,0.874765561687523,0,27438,0,0.0,0.0,1.33,27438,1.33
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.026666666666666665,0.022222222222222223,0.0,0,46010,0,55212,0,1,2021.7567331790924,529.369690656662,0.874765561687523,54486,0,45461,2.63,2.2,0.0,98765,4.77
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.008888888888888889,0.0,0.017777777777777778,0,0,36808,18404,0,0,2021.7567331790924,518.5460848808289,0.874765561687523,18332,36512,0,0.89,0.0,1.76,54525,2.63
28.5,1867776,0.025,0.001,0.1,10.85,2,0.0,119208500,2070471,2054554,0.0,796,238417,1,1,0.04,0.022222222222222223,0.03111111111111111,0,46010,64414,82818,0,0,2021.7567331790924,536.9610080718994,0.874765561687523,81209,63431,45489,3.92,2.2,3.06,184510,8.91
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0,0,0,0,0,0,0,0,1,2113.837335586548,550.3987793922424,0.8747109127474861,0,0,0,0.0,0.0,0.0,0,0.0
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.0044444444444444444,0.013333333333333332,0.0,0,28576,0,9525,0,0,2113.837335586548,546.9351313114166,0.8747109127474861,9509,0,28394,0.44,1.32,0.0,37775,1.76
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.0044444444444444444,0.0,0.03111111111111111,0,0,66678,9525,0,1,2113.837335586548,538.1306629180908,0.8747109127474861,9506,65638,0,0.44,0.0,3.06,74827,3.49
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.03111111111111111,0.008888888888888889,0.008888888888888889,0,19051,19051,66678,0,0,2113.837335586548,555.6450893878937,0.8747109127474861,65679,18965,18972,3.06,0.89,0.88,102254,4.77
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.04,0.0,0.026666666666666665,0,0,57153,85730,0,0,2113.837335586548,554.6777048110962,0.8747109127474861,84068,56408,0,3.92,0.0,2.63,138292,6.45
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.0,0.04,0.013333333333333332,0,85730,28576,0,0,1,2113.837335586548,550.6837956905365,0.8747109127474861,0,28398,84022,0.0,3.92,1.32,111324,5.19
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.0,0.03111111111111111,0.026666666666666665,0,66678,57153,0,0,0,2113.837335586548,569.1879966259003,0.8747109127474861,0,56355,65645,0.0,3.06,2.63,120208,5.61
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.013333333333333332,0.0044444444444444444,0.03111111111111111,0,9525,66678,28576,0,0,2113.837335586548,551.155690908432,0.8747109127474861,28385,65648,9506,1.32,0.44,3.06,102224,4.77
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.03111111111111111,0.035555555555555556,0.03111111111111111,0,76204,66678,66678,0,1,2113.837335586548,557.9729588031769,0.8747109127474861,65619,65614,74864,3.06,3.49,3.06,199685,9.32
29.5,1933312,0.025,0.001,0.1,10.86,2,0.0,122664000,2143253,2126644,0.0,791,245328,1,1,0.03111111111111111,0.0,0.0,0,0,0,66678,0,1,2113.837335586548,549.7052202224731,0.8747109127474861,65661,0,0,3.06,0.0,0.0,65661,3.06
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0,0,0,0,0,0,0,0,1,2182.0474960803986,556.5945365428925,0.875032210167726,0,0,0,0.0,0.0,0.0,0,0.0
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.04,0.022222222222222223,0.022222222222222223,0,49224,49224,88603,0,0,2182.0474960803986,567.8290076255798,0.875032210167726,86801,48661,48673,3.92,2.2,2.2,179272,8.09
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.008888888888888889,0.04,0.017777777777777778,0,88603,39379,19689,0,0,2182.0474960803986,582.0964424610138,0.875032210167726,19611,39026,86837,0.89,3.92,1.76,142834,6.45
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.026666666666666665,0.017777777777777778,0.008888888888888889,0,39379,19689,59069,0,0,2182.0474960803986,573.1603724956512,0.875032210167726,58298,19627,39004,2.63,1.76,0.89,115098,5.2
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.008888888888888889,0.008888888888888889,0.017777777777777778,0,19689,39379,19689,0,1,2182.0474960803986,580.6161258220673,0.875032210167726,19591,39044,19595,0.88,0.88,1.76,77343,3.49
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.0044444444444444444,0.04,0.017777777777777778,0,88603,39379,9844,0,1,2182.0474960803986,581.6636984348297,0.875032210167726,9817,39032,86844,0.44,3.92,1.76,133674,6.03
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.03111111111111111,0.0,0.03111111111111111,0,0,68913,68913,0,0,2182.0474960803986,595.0181896686554,0.875032210167726,67836,67812,0,3.06,0.0,3.06,133617,6.03
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.035555555555555556,0.008888888888888889,0.0044444444444444444,0,19689,9844,78758,0,0,2182.0474960803986,573.1949298381805,0.875032210167726,77353,9829,19610,3.49,0.89,0.44,105696,4.77
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.017777777777777778,0.03111111111111111,0.008888888888888889,0,68913,19689,39379,0,0,2182.0474960803986,585.7825911045074,0.875032210167726,39055,19598,67825,1.76,3.06,0.88,124388,5.62
30.5,1998848,0.025,0.001,0.1,10.82,2,0.0,126514500,2215092,2198733,0.0,799,253029,1,1,0.03111111111111111,0.035555555555555556,0.013333333333333332,0,78758,29534,68913,0,1,2182.0474960803986,573.0783605575562,0.875032210167726,67850,29333,77380,3.06,3.49,1.32,170214,7.68
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0,0,0,0,0,0,0,0,1,2277.0502173900604,592.6795349121094,0.8750888099996542,0,0,0,0.0,0.0,0.0,0,0.0
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.035555555555555556,0.008888888888888889,0.0044444444444444444,0,20333,10166,81335,0,1,2277.0502173900604,599.7438855171204,0.8750888099996542,79885,10135,20243,3.49,0.88,0.44,109135,4.77
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.03111111111111111,0.035555555555555556,0.008888888888888889,0,81335,20333,71168,0,1,2277.0502173900604,597.0621654987335,0.8750888099996542,70052,20241,79909,3.06,3.49,0.88,166413,7.27
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.013333333333333332,0.022222222222222223,0.008888888888888889,0,50834,20333,30500,0,0,2277.0502173900604,611.7639718055725,0.8750888099996542,30285,20241,50283,1.32,2.2,0.88,99390,4.34
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.008888888888888889,0.017777777777777778,0.008888888888888889,0,40667,20333,20333,0,0,2277.0502173900604,591.711455821991,0.8750888099996542,20263,20245,40355,0.89,1.76,0.89,79999,3.5
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.008888888888888889,0.035555555555555556,0.022222222222222223,0,81335,50834,20333,0,1,2277.0502173900604,599.8042323589325,0.8750888099996542,20230,50303,79932,0.88,3.49,2.2,147645,6.45
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.008888888888888889,0.0044444444444444444,0.008888888888888889,0,10166,20333,20333,0,0,2277.0502173900604,593.9951813220978,0.8750888099996542,20245,20243,10141,0.89,0.44,0.88,50311,2.2
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.022222222222222223,0.008888888888888889,0.035555555555555556,0,20333,81335,50834,0,1,2277.0502173900604,598.8244240283966,0.8750888099996542,50297,79928,20250,2.2,0.89,3.49,147612,6.45
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.035555555555555556,0.0,0.013333333333333332,0,0,30500,81335,0,0,2277.0502173900604,600.4092040061951,0.8750888099996542,79975,30284,0,3.5,0.0,1.32,109233,4.78
31.5,2064384,0.025,0.001,0.1,10.81,2,0.0,131355000,2287570,2270823,0.0,818,262710,1,1,0.022222222222222223,0.008888888888888889,0.03111111111111111,0,20333,71168,50834,0,0,2277.0502173900604,605.8346650600433,0.8750888099996542,50263,70133,20246,2.2,0.89,3.07,138007,6.03
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0,0,0,0,0,0,0,0,1,2327.2777729034424,616.3777904510498,0.8749361793139167,0,0,0,0.0,0.0,0.0,0,0.0
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.04,0.0,0.026666666666666665,0,0,62949,94424,0,0,2327.2777729034424,610.265976190567,0.8749361793139167,92539,62103,0,3.92,0.0,2.63,152228,6.45
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.03111111111111111,0.022222222222222223,0.03111111111111111,0,52457,73440,73440,0,0,2327.2777729034424,619.6546511650085,0.8749361793139167,72268,72256,51868,3.06,2.2,3.06,191119,8.1
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.026666666666666665,0.013333333333333332,0.008888888888888889,0,31474,20983,62949,0,1,2327.2777729034424,618.7973501682281,0.8749361793139167,62075,20898,31246,2.63,1.32,0.89,112620,4.77
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.013333333333333332,0.0044444444444444444,0.03111111111111111,0,10491,73440,31474,0,0,2327.2777729034424,629.985598564148,0.8749361793139167,31286,72312,10473,1.33,0.44,3.06,112672,4.77
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.035555555555555556,0.0,0.013333333333333332,0,0,31474,83932,0,0,2327.2777729034424,654.0681064128876,0.8749361793139167,82400,31280,0,3.49,0.0,1.33,112631,4.77
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.0,0.026666666666666665,0.03111111111111111,0,62949,73440,0,0,1,2327.2777729034424,665.7611768245697,0.8749361793139167,0,72316,62119,0.0,2.63,3.06,132528,5.61
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.04,0.03111111111111111,0.013333333333333332,0,73440,31474,94424,0,0,2327.2777729034424,681.8602311611176,0.8749361793139167,92501,31268,72326,3.92,3.06,1.32,191154,8.1
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.013333333333333332,0.0,0.022222222222222223,0,0,52457,31474,0,0,2327.2777729034424,744.8757789134979,0.8749361793139167,31288,51906,0,1.33,0.0,2.2,82487,3.49
32.5,2129920,0.025,0.001,0.1,10.83,2,0.0,134914500,2360603,2342912,0.0,836,269829,1,1,0.026666666666666665,0.03111111111111111,0.013333333333333332,0,73440,31474,62949,0,1,2327.2777729034424,725.6148931980133,0.8749361793139167,62108,31279,72343,2.63,3.06,1.33,162017,6.86
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0,0,0,0,0,0,0,0,1,2584.198916196823,666.559451341629,0.8753477068117996,0,0,0,0.0,0.0,0.0,0,0.0
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,-1,0.04,0.026666666666666665,0.035555555555555556,0,64855,86474,97283,0,1,2584.198916196823,680.8864212036133,0.8753477068117996,95318,84890,64014,3.92,2.63,3.49,236262,9.71
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0.0044444444444444444,0.008888888888888889,0.008888888888888889,0,21618,21618,10809,0,0,2584.198916196823,664.0150752067566,0.8753477068117996,10786,21537,21518,0.44,0.88,0.89,53448,2.2
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0.022222222222222223,0.017777777777777778,0.022222222222222223,0,43237,54046,54046,0,1,2584.198916196823,671.7683522701263,0.8753477068117996,53476,53439,42859,2.2,1.76,2.2,146599,6.03
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0.03111111111111111,0.0044444444444444444,0.0,0,10809,0,75665,0,1,2584.198916196823,660.6525082588196,0.8753477068117996,74517,0,10780,3.06,0.44,0.0,84949,3.49
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0.026666666666666665,0.035555555555555556,0.03111111111111111,0,86474,75665,64855,0,0,2584.198916196823,673.542891740799,0.8753477068117996,63959,74488,84969,2.63,3.49,3.06,216557,8.9
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0.022222222222222223,0.008888888888888889,0.035555555555555556,0,21618,86474,54046,0,1,2584.198916196823,663.3008477687836,0.8753477068117996,53488,84949,21525,2.2,0.89,3.49,156807,6.45
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0.035555555555555556,0.008888888888888889,0.0,0,21618,0,86474,0,0,2584.198916196823,661.4657430648804,0.8753477068117996,84932,0,21507,3.49,0.88,0.0,105679,4.35
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0.03111111111111111,0.0,0.008888888888888889,0,0,21618,75665,0,0,2584.198916196823,665.6811194419861,0.8753477068117996,74466,21527,0,3.06,0.0,0.89,95344,3.92
33.5,2195456,0.025,0.001,0.1,10.78,2,0.0,139329500,2432093,2415002,0.0,874,278659,1,1,0.035555555555555556,0.026666666666666665,0.04,0,64855,97283,86474,0,1,2584.198916196823,671.8808176517487,0.8753477068117996,84937,95383,64032,3.49,2.63,3.92,236272,9.71
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0,0,0,0,0,0,0,0,1,2658.70556807518,700.3861622810364,0.8752885751426989,0,0,0,0.0,0.0,0.0,0,0.0
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.03111111111111111,0.017777777777777778,0.0044444444444444444,0,44530,11132,77929,0,0,2658.70556807518,676.4878358840942,0.8752885751426989,76747,11101,44137,3.06,1.76,0.44,130094,5.19
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.013333333333333332,0.008888888888888889,0.0044444444444444444,0,22265,11132,33398,0,1,2658.70556807518,675.7906568050385,0.8752885751426989,33211,11098,22168,1.33,0.88,0.44,65961,2.63
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.035555555555555556,0.035555555555555556,0.022222222222222223,0,89061,55663,89061,0,1,2658.70556807518,678.6782648563385,0.8752885751426989,87492,55051,87475,3.49,3.49,2.2,223108,8.91
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.013333333333333332,0.017777777777777778,0.04,0,44530,100194,33398,0,1,2658.70556807518,667.8068401813507,0.8752885751426989,33201,98226,44139,1.33,1.76,3.92,171981,6.87
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.022222222222222223,0.026666666666666665,0.013333333333333332,0,66796,33398,55663,0,1,2658.70556807518,688.1079711914062,0.8752885751426989,55063,33182,65943,2.2,2.63,1.32,151116,6.03
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.0044444444444444444,0.035555555555555556,0.017777777777777778,0,89061,44530,11132,0,0,2658.70556807518,696.4857518672943,0.8752885751426989,11108,44131,87454,0.44,3.49,1.76,140595,5.61
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.04,0.017777777777777778,0.017777777777777778,0,44530,44530,100194,0,0,2658.70556807518,687.8807744979858,0.8752885751426989,98197,44121,44137,3.92,1.76,1.76,182306,7.28
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.026666666666666665,0.008888888888888889,0.03111111111111111,0,22265,77929,66796,0,0,2658.70556807518,690.1944992542267,0.8752885751426989,65903,76739,22164,2.63,0.88,3.06,161554,6.45
34.5,2260992,0.025,0.001,0.1,10.79,2,0.0,143877000,2504862,2487092,0.0,862,287754,1,1,0.04,0.0,0.03111111111111111,0,0,77929,100194,0,0,2658.70556807518,698.2779695987701,0.8752885751426989,98185,76682,0,3.92,0.0,3.06,171937,6.86
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0,0,0,0,0,0,0,0,1,2674.52325963974,690.8099932670593,0.8757600801509393,0,0,0,0.0,0.0,0.0,0,0.0
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.026666666666666665,0.017777777777777778,0.026666666666666665,0,45796,68695,68695,0,0,2674.52325963974,700.0368938446045,0.8757600801509393,67759,67781,45370,2.63,1.76,2.63,176840,6.86
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.0044444444444444444,0.017777777777777778,0.017777777777777778,0,45796,45796,11449,0,0,2674.52325963974,713.088446855545,0.8757600801509393,11416,45379,45394,0.44,1.76,1.76,100915,3.92
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.035555555555555556,0.0,0.008888888888888889,0,0,22898,91593,0,0,2674.52325963974,705.6396744251251,0.8757600801509393,89970,22792,0,3.49,0.0,0.88,111958,4.35
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.0044444444444444444,0.008888888888888889,0.013333333333333332,0,22898,34347,11449,0,0,2674.52325963974,707.6848607063293,0.8757600801509393,11429,34139,22796,0.44,0.88,1.33,67769,2.63
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.0,0.035555555555555556,0.008888888888888889,0,91593,22898,0,0,0,2674.52325963974,696.5621905326843,0.8757600801509393,0,22805,89932,0.0,3.49,0.89,111950,4.35
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.026666666666666665,0.04,0.035555555555555556,0,103043,91593,68695,0,0,2674.52325963974,713.6498124599457,0.8757600801509393,67797,90035,101030,2.63,3.92,3.5,250286,9.72
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.026666666666666665,0.0044444444444444444,0.026666666666666665,0,11449,68695,68695,0,1,2674.52325963974,706.9741427898407,0.8757600801509393,67799,67756,11430,2.63,0.44,2.63,144620,5.61
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.03111111111111111,0.026666666666666665,0.04,0,68695,103043,80144,0,0,2674.52325963974,721.744622707367,0.8757600801509393,78919,100975,67771,3.06,2.63,3.92,240082,9.32
35.5,2326528,0.025,0.001,0.1,10.73,2,0.0,147438500,2576079,2559181,0.0,892,294877,1,1,0.013333333333333332,0.022222222222222223,0.026666666666666665,0,57246,68695,34347,0,0,2674.52325963974,702.0937206745148,0.8757600801509393,34142,67766,56585,1.33,2.2,2.63,155346,6.03
36.5,2392064,0.025,0.001,0.1,10.77,2,0.0,151869000,2649690,2631271,0.0,902,303738,1,1,0,0,0,0,0,0,0,0,1,2669.767392396927,693.8373806476593,0.8754145625039956,0,0,0,0.0,0.0,0.0,0,0.0
36.5,2392064,0.025,0.001,0.1,10.77,2,0.0,151869000,2649690,2631271,0.0,902,303738,1,1,0.0044444444444444444,0.04,0.017777777777777778,0,105987,47105,11776,0,1,2669.767392396927,711.5016331672668,0.8754145625039956,11750,46698,103868,0.44,3.92,1.76,159827,6.03
36.5,2392064,0.025,0.001,0.1,10.77,2,0.0,151869000,2649690,2631271,0.0,902,303738,1,1,0.013333333333333332,0.04,0.013333333333333332,0,105987,35329,35329,0,1,2669.767392396927,722.6564588546753,0.8754145625039956,35100,35089,103893,1.32,3.92,1.32,170914,6.45
36.5,2392064,0.025,0.001,0.1,10.77,2,0.0,151869000,2649690,2631271,0.0,902,303738,1,1,0.017777777777777778,0.013333333333333332,0.04,0,35329,105987,47105,0,1,2669.767392396927,722.4137289524078,0.8754145625039956,46636,103921,35093,1.76,1.32,3.92,181775,6.86
36.5,2392064,0.025,0.001,0.1,10.77,2,0.0,151869000,2649690,2631271,0.0,902,303738,1,1,0.0,0.017777777777777778,0.03111111111111111,0,47105,82434,0,0,1,2669.767392396927,698.8010971546173,0.8754145625039956,0,81148,46658,0.0,1.76,3.06,126442,4.77
36.5,2392064,0.025,0.001,0.1,10.77,2,0.0,151869000,2649690,2631271,0.0,902,303738,1,-1,0.04,0.017777777777777778,0.026666666666666665,0,47105,70658,105987,0,1,2669.767392396927,712.4193720817566,0.8754145625039956,103881,69771,46707,3.92,1.76,2.63,214487,8.09
